gene_symbol	kegg_pathway_id	kegg_pathway_name	reactome_pathway_id	reactome_pathway_name	tox_evidence	tox_organs	species
IL6	path:rno04623	path:rno04623			consensus	heart | intestine | kidney | liver | pancreas | stomach	rat
IL6	path:rno04625	path:rno04625			consensus	heart | intestine | kidney | liver | pancreas | stomach	rat
IL6	path:rno04630	path:rno04630			consensus	heart | intestine | kidney | liver | pancreas | stomach	rat
IL6	path:rno04640	path:rno04640			consensus	heart | intestine | kidney | liver | pancreas | stomach	rat
IL6	path:rno04657	path:rno04657			consensus	heart | intestine | kidney | liver | pancreas | stomach	rat
IL6	path:rno04659	path:rno04659			consensus	heart | intestine | kidney | liver | pancreas | stomach	rat
IL6	path:rno04668	path:rno04668			consensus	heart | intestine | kidney | liver | pancreas | stomach	rat
IL6	path:rno04672	path:rno04672			consensus	heart | intestine | kidney | liver | pancreas | stomach	rat
IL6	path:rno04931	path:rno04931			consensus	heart | intestine | kidney | liver | pancreas | stomach	rat
IL6	path:rno04932	path:rno04932			consensus	heart | intestine | kidney | liver | pancreas | stomach	rat
IL6	path:rno04933	path:rno04933			consensus	heart | intestine | kidney | liver | pancreas | stomach	rat
IL6	path:rno04936	path:rno04936			consensus	heart | intestine | kidney | liver | pancreas | stomach	rat
IL6	path:rno05010	path:rno05010			consensus	heart | intestine | kidney | liver | pancreas | stomach	rat
IL6	path:rno05020	path:rno05020			consensus	heart | intestine | kidney | liver | pancreas | stomach	rat
IL6	path:rno05022	path:rno05022			consensus	heart | intestine | kidney | liver | pancreas | stomach	rat
IL6	path:rno05132	path:rno05132			consensus	heart | intestine | kidney | liver | pancreas | stomach	rat
IL6	path:rno05133	path:rno05133			consensus	heart | intestine | kidney | liver | pancreas | stomach	rat
IL6	path:rno05134	path:rno05134			consensus	heart | intestine | kidney | liver | pancreas | stomach	rat
IL6	path:rno05135	path:rno05135			consensus	heart | intestine | kidney | liver | pancreas | stomach	rat
IL6	path:rno05142	path:rno05142			consensus	heart | intestine | kidney | liver | pancreas | stomach	rat
IL6	path:rno05143	path:rno05143			consensus	heart | intestine | kidney | liver | pancreas | stomach	rat
IL6	path:rno05144	path:rno05144			consensus	heart | intestine | kidney | liver | pancreas | stomach	rat
IL6	path:rno05146	path:rno05146			consensus	heart | intestine | kidney | liver | pancreas | stomach	rat
IL6	path:rno05152	path:rno05152			consensus	heart | intestine | kidney | liver | pancreas | stomach	rat
IL6	path:rno05161	path:rno05161			consensus	heart | intestine | kidney | liver | pancreas | stomach	rat
IL6	path:rno05162	path:rno05162			consensus	heart | intestine | kidney | liver | pancreas | stomach	rat
IL6	path:rno05163	path:rno05163			consensus	heart | intestine | kidney | liver | pancreas | stomach	rat
IL6	path:rno05164	path:rno05164			consensus	heart | intestine | kidney | liver | pancreas | stomach	rat
IL6	path:rno05166	path:rno05166			consensus	heart | intestine | kidney | liver | pancreas | stomach	rat
IL6	path:rno05167	path:rno05167			consensus	heart | intestine | kidney | liver | pancreas | stomach	rat
IL6	path:rno05168	path:rno05168			consensus	heart | intestine | kidney | liver | pancreas | stomach	rat
IL6	path:rno05169	path:rno05169			consensus	heart | intestine | kidney | liver | pancreas | stomach	rat
IL6	path:rno05171	path:rno05171			consensus	heart | intestine | kidney | liver | pancreas | stomach	rat
IL6	path:rno05200	path:rno05200			consensus	heart | intestine | kidney | liver | pancreas | stomach	rat
IL6	path:rno05202	path:rno05202			consensus	heart | intestine | kidney | liver | pancreas | stomach	rat
IL6	path:rno05321	path:rno05321			consensus	heart | intestine | kidney | liver | pancreas | stomach	rat
IL6	path:rno05323	path:rno05323			consensus	heart | intestine | kidney | liver | pancreas | stomach	rat
IL6	path:rno05332	path:rno05332			consensus	heart | intestine | kidney | liver | pancreas | stomach	rat
IL6	path:rno05410	path:rno05410			consensus	heart | intestine | kidney | liver | pancreas | stomach	rat
IL6	path:rno05417	path:rno05417			consensus	heart | intestine | kidney | liver | pancreas | stomach	rat
IL6			R-HSA-5621480	Dectin-2 family	consensus	heart | intestine | kidney | liver | pancreas | stomach	human
IL6			R-HSA-9020591	Interleukin-12 signaling	consensus	heart | intestine | kidney | liver | pancreas | stomach	human
IL6			R-HSA-448424	Interleukin-17 signaling	consensus	heart | intestine | kidney | liver | pancreas | stomach	human
IL6			R-HSA-9007892	Interleukin-38 signaling	consensus	heart | intestine | kidney | liver | pancreas | stomach	human
IL6			R-HSA-6783589	Interleukin-6 family signaling	consensus	heart | intestine | kidney | liver | pancreas | stomach	human
IL6			R-HSA-1059683	Interleukin-6 signaling	consensus	heart | intestine | kidney | liver | pancreas | stomach	human
IL6			R-HSA-9931295	PD-L1(CD274) glycosylation and translocation to plasma membrane	consensus	heart | intestine | kidney | liver | pancreas | stomach	human
IL6			R-HSA-2559582	Senescence-Associated Secretory Phenotype (SASP)	consensus	heart | intestine | kidney | liver | pancreas | stomach	human
IL6			R-HSA-933541	TRAF6 mediated IRF7 activation	consensus	heart | intestine | kidney | liver | pancreas | stomach	human
IL6			R-HSA-8853884	Transcriptional Regulation by VENTX	consensus	heart | intestine | kidney | liver | pancreas | stomach	human
KEAP1	path:hsa04120	path:hsa04120			consensus	fibroblasts | liver | lung | tumor	human
KEAP1	path:hsa05012	path:hsa05012			consensus	fibroblasts | liver | lung | tumor	human
KEAP1	path:hsa05200	path:hsa05200			consensus	fibroblasts | liver | lung | tumor	human
KEAP1	path:hsa05208	path:hsa05208			consensus	fibroblasts | liver | lung | tumor	human
KEAP1	path:hsa05225	path:hsa05225			consensus	fibroblasts | liver | lung | tumor	human
KEAP1	path:hsa05418	path:hsa05418			consensus	fibroblasts | liver | lung | tumor	human
KEAP1	path:rno04120	path:rno04120			consensus	fibroblasts | liver | lung | tumor	rat
KEAP1	path:rno05012	path:rno05012			consensus	fibroblasts | liver | lung | tumor	rat
KEAP1	path:rno05200	path:rno05200			consensus	fibroblasts | liver | lung | tumor	rat
KEAP1	path:rno05208	path:rno05208			consensus	fibroblasts | liver | lung | tumor	rat
KEAP1	path:rno05225	path:rno05225			consensus	fibroblasts | liver | lung | tumor	rat
KEAP1	path:rno05418	path:rno05418			consensus	fibroblasts | liver | lung | tumor	rat
KEAP1			R-HSA-9755511	"<span class=""highlighting"" >KEAP1</span>-NFE2L2 pathway"	consensus	fibroblasts | liver | lung | tumor	human
KEAP1			R-HSA-9762114	GSK3B and BTRC:CUL1-mediated-degradation of NFE2L2	consensus	fibroblasts | liver | lung | tumor	human
KEAP1			R-HSA-9759194	Nuclear events mediated by NFE2L2	consensus	fibroblasts | liver | lung | tumor	human
MAPK1	path:hsa01521	path:hsa01521			consensus	heart | lung	human
MAPK1	path:hsa01522	path:hsa01522			consensus	heart | lung	human
MAPK1	path:hsa01524	path:hsa01524			consensus	heart | lung	human
MAPK1	path:hsa04010	path:hsa04010			consensus	heart | lung	human
MAPK1	path:hsa04012	path:hsa04012			consensus	heart | lung	human
MAPK1	path:hsa04014	path:hsa04014			consensus	heart | lung	human
MAPK1	path:hsa04015	path:hsa04015			consensus	heart | lung	human
MAPK1	path:hsa04022	path:hsa04022			consensus	heart | lung	human
MAPK1	path:hsa04024	path:hsa04024			consensus	heart | lung	human
MAPK1	path:hsa04062	path:hsa04062			consensus	heart | lung	human
MAPK1	path:hsa04066	path:hsa04066			consensus	heart | lung	human
MAPK1	path:hsa04068	path:hsa04068			consensus	heart | lung	human
MAPK1	path:hsa04071	path:hsa04071			consensus	heart | lung	human
MAPK1	path:hsa04072	path:hsa04072			consensus	heart | lung	human
MAPK1	path:hsa04114	path:hsa04114			consensus	heart | lung	human
MAPK1	path:hsa04140	path:hsa04140			consensus	heart | lung	human
MAPK1	path:hsa04148	path:hsa04148			consensus	heart | lung	human
MAPK1	path:hsa04150	path:hsa04150			consensus	heart | lung	human
MAPK1	path:hsa04151	path:hsa04151			consensus	heart | lung	human
MAPK1	path:hsa04210	path:hsa04210			consensus	heart | lung	human
MAPK1	path:hsa04218	path:hsa04218			consensus	heart | lung	human
MAPK1	path:hsa04261	path:hsa04261			consensus	heart | lung	human
MAPK1	path:hsa04270	path:hsa04270			consensus	heart | lung	human
MAPK1	path:hsa04350	path:hsa04350			consensus	heart | lung	human
MAPK1	path:hsa04360	path:hsa04360			consensus	heart | lung	human
MAPK1	path:hsa04370	path:hsa04370			consensus	heart | lung	human
MAPK1	path:hsa04371	path:hsa04371			consensus	heart | lung	human
MAPK1	path:hsa04380	path:hsa04380			consensus	heart | lung	human
MAPK1	path:hsa04510	path:hsa04510			consensus	heart | lung	human
MAPK1	path:hsa04517	path:hsa04517			consensus	heart | lung	human
MAPK1	path:hsa04520	path:hsa04520			consensus	heart | lung	human
MAPK1	path:hsa04540	path:hsa04540			consensus	heart | lung	human
MAPK1	path:hsa04550	path:hsa04550			consensus	heart | lung	human
MAPK1	path:hsa04611	path:hsa04611			consensus	heart | lung	human
MAPK1	path:hsa04613	path:hsa04613			consensus	heart | lung	human
MAPK1	path:hsa04620	path:hsa04620			consensus	heart | lung	human
MAPK1	path:hsa04621	path:hsa04621			consensus	heart | lung	human
MAPK1	path:hsa04625	path:hsa04625			consensus	heart | lung	human
MAPK1	path:hsa04650	path:hsa04650			consensus	heart | lung	human
MAPK1	path:hsa04657	path:hsa04657			consensus	heart | lung	human
MAPK1	path:hsa04658	path:hsa04658			consensus	heart | lung	human
MAPK1	path:hsa04659	path:hsa04659			consensus	heart | lung	human
MAPK1	path:hsa04660	path:hsa04660			consensus	heart | lung	human
MAPK1	path:hsa04662	path:hsa04662			consensus	heart | lung	human
MAPK1	path:hsa04664	path:hsa04664			consensus	heart | lung	human
MAPK1	path:hsa04666	path:hsa04666			consensus	heart | lung	human
MAPK1	path:hsa04668	path:hsa04668			consensus	heart | lung	human
MAPK1	path:hsa04713	path:hsa04713			consensus	heart | lung	human
MAPK1	path:hsa04720	path:hsa04720			consensus	heart | lung	human
MAPK1	path:hsa04722	path:hsa04722			consensus	heart | lung	human
MAPK1	path:hsa04723	path:hsa04723			consensus	heart | lung	human
MAPK1	path:hsa04724	path:hsa04724			consensus	heart | lung	human
MAPK1	path:hsa04725	path:hsa04725			consensus	heart | lung	human
MAPK1	path:hsa04726	path:hsa04726			consensus	heart | lung	human
MAPK1	path:hsa04730	path:hsa04730			consensus	heart | lung	human
MAPK1	path:hsa04810	path:hsa04810			consensus	heart | lung	human
MAPK1	path:hsa04910	path:hsa04910			consensus	heart | lung	human
MAPK1	path:hsa04912	path:hsa04912			consensus	heart | lung	human
MAPK1	path:hsa04914	path:hsa04914			consensus	heart | lung	human
MAPK1	path:hsa04915	path:hsa04915			consensus	heart | lung	human
MAPK1	path:hsa04916	path:hsa04916			consensus	heart | lung	human
MAPK1	path:hsa04917	path:hsa04917			consensus	heart | lung	human
MAPK1	path:hsa04919	path:hsa04919			consensus	heart | lung	human
MAPK1	path:hsa04921	path:hsa04921			consensus	heart | lung	human
MAPK1	path:hsa04926	path:hsa04926			consensus	heart | lung	human
MAPK1	path:hsa04928	path:hsa04928			consensus	heart | lung	human
MAPK1	path:hsa04929	path:hsa04929			consensus	heart | lung	human
MAPK1	path:hsa04930	path:hsa04930			consensus	heart | lung	human
MAPK1	path:hsa04933	path:hsa04933			consensus	heart | lung	human
MAPK1	path:hsa04934	path:hsa04934			consensus	heart | lung	human
MAPK1	path:hsa04935	path:hsa04935			consensus	heart | lung	human
MAPK1	path:hsa04960	path:hsa04960			consensus	heart | lung	human
MAPK1	path:hsa05010	path:hsa05010			consensus	heart | lung	human
MAPK1	path:hsa05020	path:hsa05020			consensus	heart | lung	human
MAPK1	path:hsa05022	path:hsa05022			consensus	heart | lung	human
MAPK1	path:hsa05034	path:hsa05034			consensus	heart | lung	human
MAPK1	path:hsa05130	path:hsa05130			consensus	heart | lung	human
MAPK1	path:hsa05131	path:hsa05131			consensus	heart | lung	human
MAPK1	path:hsa05132	path:hsa05132			consensus	heart | lung	human
MAPK1	path:hsa05133	path:hsa05133			consensus	heart | lung	human
MAPK1	path:hsa05135	path:hsa05135			consensus	heart | lung	human
MAPK1	path:hsa05140	path:hsa05140			consensus	heart | lung	human
MAPK1	path:hsa05142	path:hsa05142			consensus	heart | lung	human
MAPK1	path:hsa05145	path:hsa05145			consensus	heart | lung	human
MAPK1	path:hsa05152	path:hsa05152			consensus	heart | lung	human
MAPK1	path:hsa05160	path:hsa05160			consensus	heart | lung	human
MAPK1	path:hsa05161	path:hsa05161			consensus	heart | lung	human
MAPK1	path:hsa05163	path:hsa05163			consensus	heart | lung	human
MAPK1	path:hsa05164	path:hsa05164			consensus	heart | lung	human
MAPK1	path:hsa05165	path:hsa05165			consensus	heart | lung	human
MAPK1	path:hsa05166	path:hsa05166			consensus	heart | lung	human
MAPK1	path:hsa05167	path:hsa05167			consensus	heart | lung	human
MAPK1	path:hsa05170	path:hsa05170			consensus	heart | lung	human
MAPK1	path:hsa05171	path:hsa05171			consensus	heart | lung	human
MAPK1	path:hsa05200	path:hsa05200			consensus	heart | lung	human
MAPK1	path:hsa05203	path:hsa05203			consensus	heart | lung	human
MAPK1	path:hsa05205	path:hsa05205			consensus	heart | lung	human
MAPK1	path:hsa05206	path:hsa05206			consensus	heart | lung	human
MAPK1	path:hsa05207	path:hsa05207			consensus	heart | lung	human
MAPK1	path:hsa05208	path:hsa05208			consensus	heart | lung	human
MAPK1	path:hsa05210	path:hsa05210			consensus	heart | lung	human
MAPK1	path:hsa05211	path:hsa05211			consensus	heart | lung	human
MAPK1	path:hsa05212	path:hsa05212			consensus	heart | lung	human
MAPK1	path:hsa05213	path:hsa05213			consensus	heart | lung	human
MAPK1	path:hsa05214	path:hsa05214			consensus	heart | lung	human
MAPK1	path:hsa05215	path:hsa05215			consensus	heart | lung	human
MAPK1	path:hsa05216	path:hsa05216			consensus	heart | lung	human
MAPK1	path:hsa05218	path:hsa05218			consensus	heart | lung	human
MAPK1	path:hsa05219	path:hsa05219			consensus	heart | lung	human
MAPK1	path:hsa05220	path:hsa05220			consensus	heart | lung	human
MAPK1	path:hsa05221	path:hsa05221			consensus	heart | lung	human
MAPK1	path:hsa05223	path:hsa05223			consensus	heart | lung	human
MAPK1	path:hsa05224	path:hsa05224			consensus	heart | lung	human
MAPK1	path:hsa05225	path:hsa05225			consensus	heart | lung	human
MAPK1	path:hsa05226	path:hsa05226			consensus	heart | lung	human
MAPK1	path:hsa05230	path:hsa05230			consensus	heart | lung	human
MAPK1	path:hsa05231	path:hsa05231			consensus	heart | lung	human
MAPK1	path:hsa05235	path:hsa05235			consensus	heart | lung	human
MAPK1	path:hsa05417	path:hsa05417			consensus	heart | lung	human
MAPK1	path:rno01521	path:rno01521			consensus	heart | lung	rat
MAPK1	path:rno01522	path:rno01522			consensus	heart | lung	rat
MAPK1	path:rno01524	path:rno01524			consensus	heart | lung	rat
MAPK1	path:rno04010	path:rno04010			consensus	heart | lung	rat
MAPK1	path:rno04012	path:rno04012			consensus	heart | lung	rat
MAPK1	path:rno04014	path:rno04014			consensus	heart | lung	rat
MAPK1	path:rno04015	path:rno04015			consensus	heart | lung	rat
MAPK1	path:rno04022	path:rno04022			consensus	heart | lung	rat
MAPK1	path:rno04024	path:rno04024			consensus	heart | lung	rat
MAPK1	path:rno04062	path:rno04062			consensus	heart | lung	rat
MAPK1	path:rno04066	path:rno04066			consensus	heart | lung	rat
MAPK1	path:rno04068	path:rno04068			consensus	heart | lung	rat
MAPK1	path:rno04071	path:rno04071			consensus	heart | lung	rat
MAPK1	path:rno04072	path:rno04072			consensus	heart | lung	rat
MAPK1	path:rno04114	path:rno04114			consensus	heart | lung	rat
MAPK1	path:rno04140	path:rno04140			consensus	heart | lung	rat
MAPK1	path:rno04148	path:rno04148			consensus	heart | lung	rat
MAPK1	path:rno04150	path:rno04150			consensus	heart | lung	rat
MAPK1	path:rno04151	path:rno04151			consensus	heart | lung	rat
MAPK1	path:rno04210	path:rno04210			consensus	heart | lung	rat
MAPK1	path:rno04218	path:rno04218			consensus	heart | lung	rat
MAPK1	path:rno04261	path:rno04261			consensus	heart | lung	rat
MAPK1	path:rno04270	path:rno04270			consensus	heart | lung	rat
MAPK1	path:rno04350	path:rno04350			consensus	heart | lung	rat
MAPK1	path:rno04360	path:rno04360			consensus	heart | lung	rat
MAPK1	path:rno04370	path:rno04370			consensus	heart | lung	rat
MAPK1	path:rno04371	path:rno04371			consensus	heart | lung	rat
MAPK1	path:rno04380	path:rno04380			consensus	heart | lung	rat
MAPK1	path:rno04510	path:rno04510			consensus	heart | lung	rat
MAPK1	path:rno04517	path:rno04517			consensus	heart | lung	rat
MAPK1	path:rno04520	path:rno04520			consensus	heart | lung	rat
MAPK1	path:rno04540	path:rno04540			consensus	heart | lung	rat
MAPK1	path:rno04550	path:rno04550			consensus	heart | lung	rat
MAPK1	path:rno04611	path:rno04611			consensus	heart | lung	rat
MAPK1	path:rno04613	path:rno04613			consensus	heart | lung	rat
MAPK1	path:rno04620	path:rno04620			consensus	heart | lung	rat
MAPK1	path:rno04621	path:rno04621			consensus	heart | lung	rat
MAPK1	path:rno04625	path:rno04625			consensus	heart | lung	rat
MAPK1	path:rno04650	path:rno04650			consensus	heart | lung	rat
MAPK1	path:rno04657	path:rno04657			consensus	heart | lung	rat
MAPK1	path:rno04658	path:rno04658			consensus	heart | lung	rat
MAPK1	path:rno04659	path:rno04659			consensus	heart | lung	rat
MAPK1	path:rno04660	path:rno04660			consensus	heart | lung	rat
MAPK1	path:rno04662	path:rno04662			consensus	heart | lung	rat
MAPK1	path:rno04664	path:rno04664			consensus	heart | lung	rat
MAPK1	path:rno04666	path:rno04666			consensus	heart | lung	rat
MAPK1	path:rno04668	path:rno04668			consensus	heart | lung	rat
MAPK1	path:rno04713	path:rno04713			consensus	heart | lung	rat
MAPK1	path:rno04720	path:rno04720			consensus	heart | lung	rat
MAPK1	path:rno04722	path:rno04722			consensus	heart | lung	rat
MAPK1	path:rno04723	path:rno04723			consensus	heart | lung	rat
MAPK1	path:rno04724	path:rno04724			consensus	heart | lung	rat
MAPK1	path:rno04725	path:rno04725			consensus	heart | lung	rat
MAPK1	path:rno04726	path:rno04726			consensus	heart | lung	rat
MAPK1	path:rno04730	path:rno04730			consensus	heart | lung	rat
MAPK1	path:rno04810	path:rno04810			consensus	heart | lung	rat
MAPK1	path:rno04910	path:rno04910			consensus	heart | lung	rat
MAPK1	path:rno04912	path:rno04912			consensus	heart | lung	rat
MAPK1	path:rno04914	path:rno04914			consensus	heart | lung	rat
MAPK1	path:rno04915	path:rno04915			consensus	heart | lung	rat
MAPK1	path:rno04916	path:rno04916			consensus	heart | lung	rat
MAPK1	path:rno04917	path:rno04917			consensus	heart | lung	rat
MAPK1	path:rno04919	path:rno04919			consensus	heart | lung	rat
MAPK1	path:rno04921	path:rno04921			consensus	heart | lung	rat
MAPK1	path:rno04926	path:rno04926			consensus	heart | lung	rat
MAPK1	path:rno04928	path:rno04928			consensus	heart | lung	rat
MAPK1	path:rno04929	path:rno04929			consensus	heart | lung	rat
MAPK1	path:rno04930	path:rno04930			consensus	heart | lung	rat
MAPK1	path:rno04933	path:rno04933			consensus	heart | lung	rat
MAPK1	path:rno04934	path:rno04934			consensus	heart | lung	rat
MAPK1	path:rno04935	path:rno04935			consensus	heart | lung	rat
MAPK1	path:rno04960	path:rno04960			consensus	heart | lung	rat
MAPK1	path:rno05010	path:rno05010			consensus	heart | lung	rat
MAPK1	path:rno05020	path:rno05020			consensus	heart | lung	rat
MAPK1	path:rno05022	path:rno05022			consensus	heart | lung	rat
MAPK1	path:rno05034	path:rno05034			consensus	heart | lung	rat
MAPK1	path:rno05132	path:rno05132			consensus	heart | lung	rat
MAPK1	path:rno05133	path:rno05133			consensus	heart | lung	rat
MAPK1	path:rno05135	path:rno05135			consensus	heart | lung	rat
MAPK1	path:rno05140	path:rno05140			consensus	heart | lung	rat
MAPK1	path:rno05142	path:rno05142			consensus	heart | lung	rat
MAPK1	path:rno05145	path:rno05145			consensus	heart | lung	rat
MAPK1	path:rno05152	path:rno05152			consensus	heart | lung	rat
MAPK1	path:rno05160	path:rno05160			consensus	heart | lung	rat
MAPK1	path:rno05161	path:rno05161			consensus	heart | lung	rat
MAPK1	path:rno05163	path:rno05163			consensus	heart | lung	rat
MAPK1	path:rno05164	path:rno05164			consensus	heart | lung	rat
MAPK1	path:rno05165	path:rno05165			consensus	heart | lung	rat
MAPK1	path:rno05166	path:rno05166			consensus	heart | lung	rat
MAPK1	path:rno05167	path:rno05167			consensus	heart | lung	rat
MAPK1	path:rno05170	path:rno05170			consensus	heart | lung	rat
MAPK1	path:rno05171	path:rno05171			consensus	heart | lung	rat
MAPK1	path:rno05200	path:rno05200			consensus	heart | lung	rat
MAPK1	path:rno05203	path:rno05203			consensus	heart | lung	rat
MAPK1	path:rno05205	path:rno05205			consensus	heart | lung	rat
MAPK1	path:rno05206	path:rno05206			consensus	heart | lung	rat
MAPK1	path:rno05207	path:rno05207			consensus	heart | lung	rat
MAPK1	path:rno05208	path:rno05208			consensus	heart | lung	rat
MAPK1	path:rno05210	path:rno05210			consensus	heart | lung	rat
MAPK1	path:rno05211	path:rno05211			consensus	heart | lung	rat
MAPK1	path:rno05212	path:rno05212			consensus	heart | lung	rat
MAPK1	path:rno05213	path:rno05213			consensus	heart | lung	rat
MAPK1	path:rno05214	path:rno05214			consensus	heart | lung	rat
MAPK1	path:rno05215	path:rno05215			consensus	heart | lung	rat
MAPK1	path:rno05216	path:rno05216			consensus	heart | lung	rat
MAPK1	path:rno05218	path:rno05218			consensus	heart | lung	rat
MAPK1	path:rno05219	path:rno05219			consensus	heart | lung	rat
MAPK1	path:rno05220	path:rno05220			consensus	heart | lung	rat
MAPK1	path:rno05221	path:rno05221			consensus	heart | lung	rat
MAPK1	path:rno05223	path:rno05223			consensus	heart | lung	rat
MAPK1	path:rno05224	path:rno05224			consensus	heart | lung	rat
MAPK1	path:rno05225	path:rno05225			consensus	heart | lung	rat
MAPK1	path:rno05226	path:rno05226			consensus	heart | lung	rat
MAPK1	path:rno05230	path:rno05230			consensus	heart | lung	rat
MAPK1	path:rno05231	path:rno05231			consensus	heart | lung	rat
MAPK1	path:rno05235	path:rno05235			consensus	heart | lung	rat
MAPK1	path:rno05417	path:rno05417			consensus	heart | lung	rat
MAPK1			R-HSA-112411	"<span class=""highlighting"" >MAPK1</span> (ERK2) activation"	consensus	heart | lung	human
MAPK1			R-HSA-5684996	"<span class=""highlighting"" >MAPK1</span>/MAPK3 signaling"	consensus	heart | lung	human
MAPK1			R-HSA-442742	CREB1 phosphorylation through NMDA receptor-mediated activation of RAS signaling	consensus	heart | lung	human
MAPK1			R-HSA-9732724	IFNG signaling activates MAPKs	consensus	heart | lung	human
MAPK1			R-HSA-5674135	MAP2K and MAPK activation	consensus	heart | lung	human
MAPK1			R-HSA-5684264	"MAP3K8 (TPL2)-dependent <span class=""highlighting"" >MAPK1</span>/3 activation"	consensus	heart | lung	human
MAPK1			R-HSA-8851805	MET activates RAS signaling	consensus	heart | lung	human
MAPK1			R-HSA-8875656	MET receptor recycling	consensus	heart | lung	human
MAPK1			R-HSA-112409	"RAF-independent <span class=""highlighting"" >MAPK1</span>/3 activation"	consensus	heart | lung	human
MAPK1			R-HSA-9652817	Signaling by MAPK mutants	consensus	heart | lung	human
MAPK8	path:hsa01522	path:hsa01522			moderate	liver	human
MAPK8	path:hsa04010	path:hsa04010			moderate	liver	human
MAPK8	path:hsa04012	path:hsa04012			moderate	liver	human
MAPK8	path:hsa04014	path:hsa04014			moderate	liver	human
MAPK8	path:hsa04024	path:hsa04024			moderate	liver	human
MAPK8	path:hsa04068	path:hsa04068			moderate	liver	human
MAPK8	path:hsa04071	path:hsa04071			moderate	liver	human
MAPK8	path:hsa04137	path:hsa04137			moderate	liver	human
MAPK8	path:hsa04140	path:hsa04140			moderate	liver	human
MAPK8	path:hsa04141	path:hsa04141			moderate	liver	human
MAPK8	path:hsa04210	path:hsa04210			moderate	liver	human
MAPK8	path:hsa04215	path:hsa04215			moderate	liver	human
MAPK8	path:hsa04217	path:hsa04217			moderate	liver	human
MAPK8	path:hsa04310	path:hsa04310			moderate	liver	human
MAPK8	path:hsa04380	path:hsa04380			moderate	liver	human
MAPK8	path:hsa04510	path:hsa04510			moderate	liver	human
MAPK8	path:hsa04517	path:hsa04517			moderate	liver	human
MAPK8	path:hsa04530	path:hsa04530			moderate	liver	human
MAPK8	path:hsa04620	path:hsa04620			moderate	liver	human
MAPK8	path:hsa04621	path:hsa04621			moderate	liver	human
MAPK8	path:hsa04622	path:hsa04622			moderate	liver	human
MAPK8	path:hsa04625	path:hsa04625			moderate	liver	human
MAPK8	path:hsa04657	path:hsa04657			moderate	liver	human
MAPK8	path:hsa04658	path:hsa04658			moderate	liver	human
MAPK8	path:hsa04659	path:hsa04659			moderate	liver	human
MAPK8	path:hsa04660	path:hsa04660			moderate	liver	human
MAPK8	path:hsa04664	path:hsa04664			moderate	liver	human
MAPK8	path:hsa04668	path:hsa04668			moderate	liver	human
MAPK8	path:hsa04722	path:hsa04722			moderate	liver	human
MAPK8	path:hsa04723	path:hsa04723			moderate	liver	human
MAPK8	path:hsa04728	path:hsa04728			moderate	liver	human
MAPK8	path:hsa04750	path:hsa04750			moderate	liver	human
MAPK8	path:hsa04910	path:hsa04910			moderate	liver	human
MAPK8	path:hsa04912	path:hsa04912			moderate	liver	human
MAPK8	path:hsa04914	path:hsa04914			moderate	liver	human
MAPK8	path:hsa04917	path:hsa04917			moderate	liver	human
MAPK8	path:hsa04920	path:hsa04920			moderate	liver	human
MAPK8	path:hsa04926	path:hsa04926			moderate	liver	human
MAPK8	path:hsa04930	path:hsa04930			moderate	liver	human
MAPK8	path:hsa04931	path:hsa04931			moderate	liver	human
MAPK8	path:hsa04932	path:hsa04932			moderate	liver	human
MAPK8	path:hsa04933	path:hsa04933			moderate	liver	human
MAPK8	path:hsa04935	path:hsa04935			moderate	liver	human
MAPK8	path:hsa04936	path:hsa04936			moderate	liver	human
MAPK8	path:hsa05010	path:hsa05010			moderate	liver	human
MAPK8	path:hsa05012	path:hsa05012			moderate	liver	human
MAPK8	path:hsa05016	path:hsa05016			moderate	liver	human
MAPK8	path:hsa05017	path:hsa05017			moderate	liver	human
MAPK8	path:hsa05020	path:hsa05020			moderate	liver	human
MAPK8	path:hsa05022	path:hsa05022			moderate	liver	human
MAPK8	path:hsa05120	path:hsa05120			moderate	liver	human
MAPK8	path:hsa05130	path:hsa05130			moderate	liver	human
MAPK8	path:hsa05131	path:hsa05131			moderate	liver	human
MAPK8	path:hsa05132	path:hsa05132			moderate	liver	human
MAPK8	path:hsa05133	path:hsa05133			moderate	liver	human
MAPK8	path:hsa05135	path:hsa05135			moderate	liver	human
MAPK8	path:hsa05142	path:hsa05142			moderate	liver	human
MAPK8	path:hsa05145	path:hsa05145			moderate	liver	human
MAPK8	path:hsa05152	path:hsa05152			moderate	liver	human
MAPK8	path:hsa05161	path:hsa05161			moderate	liver	human
MAPK8	path:hsa05162	path:hsa05162			moderate	liver	human
MAPK8	path:hsa05166	path:hsa05166			moderate	liver	human
MAPK8	path:hsa05167	path:hsa05167			moderate	liver	human
MAPK8	path:hsa05169	path:hsa05169			moderate	liver	human
MAPK8	path:hsa05170	path:hsa05170			moderate	liver	human
MAPK8	path:hsa05171	path:hsa05171			moderate	liver	human
MAPK8	path:hsa05200	path:hsa05200			moderate	liver	human
MAPK8	path:hsa05208	path:hsa05208			moderate	liver	human
MAPK8	path:hsa05210	path:hsa05210			moderate	liver	human
MAPK8	path:hsa05212	path:hsa05212			moderate	liver	human
MAPK8	path:hsa05231	path:hsa05231			moderate	liver	human
MAPK8	path:hsa05415	path:hsa05415			moderate	liver	human
MAPK8	path:hsa05417	path:hsa05417			moderate	liver	human
